joburl,jobid,title,company,companyurl,companylogo,location,salary,applicantscount,postedat,worktype,seniority,jobfunction,companyindustry,collectedat,searchquery,searchlocation,searchtimerange,descriptionhtml,descriptiontext,url,description_text,description,description_html,employment_type,date_posted,workplace_type,source,id,is_relevant,tech_stack,min_years_exp,salary_min,salary_max,reason,category,salary_currency,salary_unit,hiring_remote_in,salary_range_short,company_overview,posteddate,embedding,embedding_model
https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4401757771,4401757771,Channel Manager (UK),ThreatAware,https://uk.linkedin.com/company/threataware?trk=public_jobs_topcard-org-name,https://media.licdn.com/dms/image/v2/D4E0BAQGfAJ6mrEeryw/company-logo_100_100/B4EZkJzDvOGwAU-/0/1756806004163/threataware_logo?e=2147483647&v=beta&t=TsKFA4vmTTzuhg3hEERkkn14X_nmCVOGt3kra3QzqNM,"London, England, United Kingdom",,,3 weeks ago,Full-time,Senior,Sales and Business Development,Computer and Network Security,2026-05-06T14:32:56.387Z,channel manager,London,30d,"
          <strong>About The Role<br><br></strong>ThreatAware is hiring its first dedicated<strong> Channel Account Manager</strong> in the UK &#x2014; a high-impact role at the heart of our partner led growth strategy. Reporting directly to the Head of Channel, you&apos;ll own and develop relationships with our key Value-Added Resellers (VARs) and security partners, turning those partnerships into a consistent and growing pipeline of new business.<br><br>This isn&apos;t a role for someone who wants to stay close to the office. You&apos;ll be out in the field; attending joint marketing events, building relationships with partner Account Managers, and embedding ThreatAware within the sales motions of some of the UK&apos;s most influential resellers.<br><br>You&apos;ll also have the opportunity to explore new market opportunities, helping us expand our reach across the UK security ecosystem.<br><br><strong>Why ThreatAware?<br><br></strong>ThreatAware gives security teams a single source of truth for every device and tool in their organisation. We deploy in under 30 minutes, with 150+ integrations and no agents required. On average, we reveal that 10% of devices on a network go completely undetected and 30% of security controls are missing or silently failing.<br><br>The platform complements rather than competes with the security tools already in a partner&apos;s portfolio &#x2014; giving their clients visibility into whether those tools are deployed, working, and covering every device. It&apos;s a natural, non-disruptive conversation for partners to have, and a logical addition to any security stack they&apos;re already recommending.<br><br>Now we&apos;re building something bigger. In February 2026, we raised <strong>&#x24;25M from One Peak, </strong>now we&apos;re scaling our North American operations and launching our <strong>AI-powered security workspace</strong>, giving security teams the freedom to build exactly the tools and automations they need, powered by six years of the most accurate cyber asset data in the market.<br><br><strong>What You&apos;ll Do<br><br></strong><ul><li>Own and grow our VAR relationships, building deep connections across their Account Manager populations to generate a consistent flow of qualified opportunities. </li><li>Develop and nurture our specialist security partner relationships, helping them confidently position and sell ThreatAware to their clients. </li><li>Be a constant, trusted presence with partner teams; attending joint marketing events, co-selling on opportunities, and making ThreatAware the go-to recommendation when a partner&apos;s client has a cyber asset visibility challenge. </li><li>Prospect for new VAR and reseller partnerships that can open up fresh market opportunities for ThreatAware in the UK. </li><li>Support partners with the materials and knowledge they need to sell effectively &#x2014; working closely with marketing and product to ensure our channel collateral is sharp and up to date. </li><li>Report on pipeline health, partner engagement, and channel-sourced revenue, feeding accurate forecasts to the Head of Channel. </li><li>Work closely with ThreatAware&apos;s internal Account Executive team to align on joint opportunities, ensure smooth handoffs and maximise the impact of partner-sourced pipeline. <br><br></li></ul><strong>What We&apos;re Looking For<br><br></strong><ul><li>Minimum 4 years of channel or partner sales experience, ideally within cyber security or enterprise software. </li><li>A solid understanding of the VAR and reseller ecosystem; you know how partners operate, what motivates their AMs, and how to build influence within a reseller organisation. </li><li>Experience managing or supporting complex, technical products that require education and enablement at the partner level. </li><li>A track record of building pipeline through partners, not just managing existing relationships. </li><li>Commercially astute; you understand margin, deal structure, and what makes a partnership work for both sides. </li><li>Relationship driven, you enjoy spending time with partner teams, not just emailing them. </li><li>Autonomous and self-directed &#x2014; you can prioritise effectively and don&apos;t need to be told where to focus.</li></ul>
        ","About The RoleThreatAware is hiring its first dedicated Channel Account Manager in the UK — a high-impact role at the heart of our partner led growth strategy. Reporting directly to the Head of Channel, you'll own and develop relationships with our key Value-Added Resellers (VARs) and security partners, turning those partnerships into a consistent and growing pipeline of new business.This isn't a role for someone who wants to stay close to the office. You'll be out in the field; attending joint marketing events, building relationships with partner Account Managers, and embedding ThreatAware within the sales motions of some of the UK's most influential resellers.You'll also have the opportunity to explore new market opportunities, helping us expand our reach across the UK security ecosystem.Why ThreatAware?ThreatAware gives security teams a single source of truth for every device and tool in their organisation. We deploy in under 30 minutes, with 150+ integrations and no agents required. On average, we reveal that 10% of devices on a network go completely undetected and 30% of security controls are missing or silently failing.The platform complements rather than competes with the security tools already in a partner's portfolio — giving their clients visibility into whether those tools are deployed, working, and covering every device. It's a natural, non-disruptive conversation for partners to have, and a logical addition to any security stack they're already recommending.Now we're building something bigger. In February 2026, we raised $25M from One Peak, now we're scaling our North American operations and launching our AI-powered security workspace, giving security teams the freedom to build exactly the tools and automations they need, powered by six years of the most accurate cyber asset data in the market.What You'll DoOwn and grow our VAR relationships, building deep connections across their Account Manager populations to generate a consistent flow of qualified opportunities. Develop and nurture our specialist security partner relationships, helping them confidently position and sell ThreatAware to their clients. Be a constant, trusted presence with partner teams; attending joint marketing events, co-selling on opportunities, and making ThreatAware the go-to recommendation when a partner's client has a cyber asset visibility challenge. Prospect for new VAR and reseller partnerships that can open up fresh market opportunities for ThreatAware in the UK. Support partners with the materials and knowledge they need to sell effectively — working closely with marketing and product to ensure our channel collateral is sharp and up to date. Report on pipeline health, partner engagement, and channel-sourced revenue, feeding accurate forecasts to the Head of Channel. Work closely with ThreatAware's internal Account Executive team to align on joint opportunities, ensure smooth handoffs and maximise the impact of partner-sourced pipeline. What We're Looking ForMinimum 4 years of channel or partner sales experience, ideally within cyber security or enterprise software. A solid understanding of the VAR and reseller ecosystem; you know how partners operate, what motivates their AMs, and how to build influence within a reseller organisation. Experience managing or supporting complex, technical products that require education and enablement at the partner level. A track record of building pipeline through partners, not just managing existing relationships. Commercially astute; you understand margin, deal structure, and what makes a partnership work for both sides. Relationship driven, you enjoy spending time with partner teams, not just emailing them. Autonomous and self-directed — you can prioritise effectively and don't need to be told where to focus.",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4401757771,"About The RoleThreatAware is hiring its first dedicated Channel Account Manager in the UK — a high-impact role at the heart of our partner led growth strategy. Reporting directly to the Head of Channel, you'll own and develop relationships with our key Value-Added Resellers (VARs) and security partners, turning those partnerships into a consistent and growing pipeline of new business.This isn't a role for someone who wants to stay close to the office. You'll be out in the field; attending joint marketing events, building relationships with partner Account Managers, and embedding ThreatAware within the sales motions of some of the UK's most influential resellers.You'll also have the opportunity to explore new market opportunities, helping us expand our reach across the UK security ecosystem.Why ThreatAware?ThreatAware gives security teams a single source of truth for every device and tool in their organisation. We deploy in under 30 minutes, with 150+ integrations and no agents required. On average, we reveal that 10% of devices on a network go completely undetected and 30% of security controls are missing or silently failing.The platform complements rather than competes with the security tools already in a partner's portfolio — giving their clients visibility into whether those tools are deployed, working, and covering every device. It's a natural, non-disruptive conversation for partners to have, and a logical addition to any security stack they're already recommending.Now we're building something bigger. In February 2026, we raised $25M from One Peak, now we're scaling our North American operations and launching our AI-powered security workspace, giving security teams the freedom to build exactly the tools and automations they need, powered by six years of the most accurate cyber asset data in the market.What You'll DoOwn and grow our VAR relationships, building deep connections across their Account Manager populations to generate a consistent flow of qualified opportunities. Develop and nurture our specialist security partner relationships, helping them confidently position and sell ThreatAware to their clients. Be a constant, trusted presence with partner teams; attending joint marketing events, co-selling on opportunities, and making ThreatAware the go-to recommendation when a partner's client has a cyber asset visibility challenge. Prospect for new VAR and reseller partnerships that can open up fresh market opportunities for ThreatAware in the UK. Support partners with the materials and knowledge they need to sell effectively — working closely with marketing and product to ensure our channel collateral is sharp and up to date. Report on pipeline health, partner engagement, and channel-sourced revenue, feeding accurate forecasts to the Head of Channel. Work closely with ThreatAware's internal Account Executive team to align on joint opportunities, ensure smooth handoffs and maximise the impact of partner-sourced pipeline. What We're Looking ForMinimum 4 years of channel or partner sales experience, ideally within cyber security or enterprise software. A solid understanding of the VAR and reseller ecosystem; you know how partners operate, what motivates their AMs, and how to build influence within a reseller organisation. Experience managing or supporting complex, technical products that require education and enablement at the partner level. A track record of building pipeline through partners, not just managing existing relationships. Commercially astute; you understand margin, deal structure, and what makes a partnership work for both sides. Relationship driven, you enjoy spending time with partner teams, not just emailing them. Autonomous and self-directed — you can prioritise effectively and don't need to be told where to focus.","About The RoleThreatAware is hiring its first dedicated Channel Account Manager in the UK — a high-impact role at the heart of our partner led growth strategy. Reporting directly to the Head of Channel, you'll own and develop relationships with our key Value-Added Resellers (VARs) and security partners, turning those partnerships into a consistent and growing pipeline of new business.This isn't a role for someone who wants to stay close to the office. You'll be out in the field; attending joint marketing events, building relationships with partner Account Managers, and embedding ThreatAware within the sales motions of some of the UK's most influential resellers.You'll also have the opportunity to explore new market opportunities, helping us expand our reach across the UK security ecosystem.Why ThreatAware?ThreatAware gives security teams a single source of truth for every device and tool in their organisation. We deploy in under 30 minutes, with 150+ integrations and no agents required. On average, we reveal that 10% of devices on a network go completely undetected and 30% of security controls are missing or silently failing.The platform complements rather than competes with the security tools already in a partner's portfolio — giving their clients visibility into whether those tools are deployed, working, and covering every device. It's a natural, non-disruptive conversation for partners to have, and a logical addition to any security stack they're already recommending.Now we're building something bigger. In February 2026, we raised $25M from One Peak, now we're scaling our North American operations and launching our AI-powered security workspace, giving security teams the freedom to build exactly the tools and automations they need, powered by six years of the most accurate cyber asset data in the market.What You'll DoOwn and grow our VAR relationships, building deep connections across their Account Manager populations to generate a consistent flow of qualified opportunities. Develop and nurture our specialist security partner relationships, helping them confidently position and sell ThreatAware to their clients. Be a constant, trusted presence with partner teams; attending joint marketing events, co-selling on opportunities, and making ThreatAware the go-to recommendation when a partner's client has a cyber asset visibility challenge. Prospect for new VAR and reseller partnerships that can open up fresh market opportunities for ThreatAware in the UK. Support partners with the materials and knowledge they need to sell effectively — working closely with marketing and product to ensure our channel collateral is sharp and up to date. Report on pipeline health, partner engagement, and channel-sourced revenue, feeding accurate forecasts to the Head of Channel. Work closely with ThreatAware's internal Account Executive team to align on joint opportunities, ensure smooth handoffs and maximise the impact of partner-sourced pipeline. What We're Looking ForMinimum 4 years of channel or partner sales experience, ideally within cyber security or enterprise software. A solid understanding of the VAR and reseller ecosystem; you know how partners operate, what motivates their AMs, and how to build influence within a reseller organisation. Experience managing or supporting complex, technical products that require education and enablement at the partner level. A track record of building pipeline through partners, not just managing existing relationships. Commercially astute; you understand margin, deal structure, and what makes a partnership work for both sides. Relationship driven, you enjoy spending time with partner teams, not just emailing them. Autonomous and self-directed — you can prioritise effectively and don't need to be told where to focus.","
          <strong>About The Role<br><br></strong>ThreatAware is hiring its first dedicated<strong> Channel Account Manager</strong> in the UK &#x2014; a high-impact role at the heart of our partner led growth strategy. Reporting directly to the Head of Channel, you&apos;ll own and develop relationships with our key Value-Added Resellers (VARs) and security partners, turning those partnerships into a consistent and growing pipeline of new business.<br><br>This isn&apos;t a role for someone who wants to stay close to the office. You&apos;ll be out in the field; attending joint marketing events, building relationships with partner Account Managers, and embedding ThreatAware within the sales motions of some of the UK&apos;s most influential resellers.<br><br>You&apos;ll also have the opportunity to explore new market opportunities, helping us expand our reach across the UK security ecosystem.<br><br><strong>Why ThreatAware?<br><br></strong>ThreatAware gives security teams a single source of truth for every device and tool in their organisation. We deploy in under 30 minutes, with 150+ integrations and no agents required. On average, we reveal that 10% of devices on a network go completely undetected and 30% of security controls are missing or silently failing.<br><br>The platform complements rather than competes with the security tools already in a partner&apos;s portfolio &#x2014; giving their clients visibility into whether those tools are deployed, working, and covering every device. It&apos;s a natural, non-disruptive conversation for partners to have, and a logical addition to any security stack they&apos;re already recommending.<br><br>Now we&apos;re building something bigger. In February 2026, we raised <strong>&#x24;25M from One Peak, </strong>now we&apos;re scaling our North American operations and launching our <strong>AI-powered security workspace</strong>, giving security teams the freedom to build exactly the tools and automations they need, powered by six years of the most accurate cyber asset data in the market.<br><br><strong>What You&apos;ll Do<br><br></strong><ul><li>Own and grow our VAR relationships, building deep connections across their Account Manager populations to generate a consistent flow of qualified opportunities. </li><li>Develop and nurture our specialist security partner relationships, helping them confidently position and sell ThreatAware to their clients. </li><li>Be a constant, trusted presence with partner teams; attending joint marketing events, co-selling on opportunities, and making ThreatAware the go-to recommendation when a partner&apos;s client has a cyber asset visibility challenge. </li><li>Prospect for new VAR and reseller partnerships that can open up fresh market opportunities for ThreatAware in the UK. </li><li>Support partners with the materials and knowledge they need to sell effectively &#x2014; working closely with marketing and product to ensure our channel collateral is sharp and up to date. </li><li>Report on pipeline health, partner engagement, and channel-sourced revenue, feeding accurate forecasts to the Head of Channel. </li><li>Work closely with ThreatAware&apos;s internal Account Executive team to align on joint opportunities, ensure smooth handoffs and maximise the impact of partner-sourced pipeline. <br><br></li></ul><strong>What We&apos;re Looking For<br><br></strong><ul><li>Minimum 4 years of channel or partner sales experience, ideally within cyber security or enterprise software. </li><li>A solid understanding of the VAR and reseller ecosystem; you know how partners operate, what motivates their AMs, and how to build influence within a reseller organisation. </li><li>Experience managing or supporting complex, technical products that require education and enablement at the partner level. </li><li>A track record of building pipeline through partners, not just managing existing relationships. </li><li>Commercially astute; you understand margin, deal structure, and what makes a partnership work for both sides. </li><li>Relationship driven, you enjoy spending time with partner teams, not just emailing them. </li><li>Autonomous and self-directed &#x2014; you can prioritise effectively and don&apos;t need to be told where to focus.</li></ul>
        ",Full-time,3 weeks ago,Full-time,linkedin,0,True,[],4.0,,,This role involves building partnerships and managing channel sales in a B2B context.,,,,,,,,"[0.028996532782912254, -0.13130119442939758, 0.0024767678696662188, -0.014189650304615498, 0.03749070316553116, 0.026301439851522446, 0.06400018185377121, -0.029644232243299484, 0.0033169910311698914, -0.025981279090046883, -0.025205595418810844, 0.005519032943993807, 0.0570327453315258, 0.036737266927957535, 0.07063563913106918, 0.005292770452797413, 0.030776135623455048, -0.11316627264022827, -0.08780813217163086, -0.04397827014327049, -0.05335360765457153, -0.020435143262147903, -0.029437318444252014, -0.007045170292258263, -0.0884365439414978, -0.07014037668704987, 0.0022728668991476297, 0.04494833946228027, -0.08108159154653549, -0.07004936784505844, 0.036292389035224915, -0.019559649750590324, -0.02742760255932808, 0.020168667659163475, -0.01592276245355606, 0.0053855376318097115, 0.016441969200968742, -0.015319065190851688, 0.014665866270661354, -0.03340641409158707, -0.006113287527114153, -0.07423381507396698, -0.06205526739358902, 0.050130922347307205, -0.003967917989939451, 0.012367493472993374, 0.0922599732875824, -0.013463104143738747, -0.054856639355421066, -0.05657314881682396, 0.00024600906181149185, -0.08040633797645569, 0.06514181941747665, 0.0496666245162487, -0.09096675366163254, -0.00895633827894926, 0.0011182241141796112, -0.037358999252319336, 0.014747644774615765, -0.03789309412240982, 0.010985041037201881, 0.008225985802710056, -0.04830154776573181, 0.017677756026387215, -0.05065653473138809, 0.011502030305564404, 0.0017110405024141073, 0.11148060113191605, 0.02163422666490078, -0.02804453857243061, -0.03794770687818527, -0.12451483309268951, -0.024043375626206398, 0.0535556934773922, 0.03742135688662529, 0.022344183176755905, 0.06702714413404465, -0.02294044755399227, 0.1027425080537796, -0.02140219882130623, 0.10274549573659897, 0.04448240250349045, -0.004236959386616945, 0.05553727596998215, -0.006024532485753298, -0.020562343299388885, -0.0404866598546505, 0.0024345943238586187, 0.0021823670249432325, 0.05434473976492882, -0.01570342294871807, 0.06223375350236893, 0.048067621886730194, 0.0532723143696785, 0.02728518843650818, 0.006149218883365393, -0.002832983620464802, -0.011954998597502708, -0.07864297181367874, 0.05566343292593956, 0.005415173247456551, -0.015331314876675606, -0.004423381760716438, 0.021586885675787926, -0.08847086131572723, -0.054329100996255875, -0.017941206693649292, 0.05157359689474106, 0.0336834080517292, -0.029763787984848022, 0.0019213551422581077, 0.059654343873262405, -0.09096595644950867, -0.02383660152554512, 0.09905747324228287, 0.019512908533215523, -0.07943695038557053, 0.02591712586581707, 0.04087896645069122, 0.05670960992574692, 0.05017053708434105, 0.08322002738714218, 0.023761088028550148, -0.016987381502985954, 0.018641047179698944, 0.11790696531534195, -0.05726844444870949, 5.2580306796082325e-33, -0.05635595694184303, 0.09204596281051636, -0.06598926335573196, 0.011480038054287434, 0.017460716888308525, 0.00824339222162962, -0.00856479350477457, 0.053336434066295624, -0.018504023551940918, 0.028991615399718285, -0.03351122513413429, 0.024940302595496178, -0.024854879826307297, -0.05279424414038658, 0.031535014510154724, -0.032294292002916336, -0.009268846362829208, 0.11104339361190796, -0.03981064632534981, -0.026686960831284523, -0.04315692186355591, -0.011041240766644478, 0.013200934045016766, -0.00014774968440178782, 0.10007662326097488, -0.055703915655612946, 0.005917182192206383, 0.04719275236129761, 0.1441274881362915, 0.023798566311597824, -0.023253940045833588, 0.010423824191093445, 0.003433666890487075, 0.006313006859272718, -0.03987675532698631, -0.02040688693523407, -0.13369934260845184, -0.17223148047924042, 0.08651788532733917, -0.020642539486289024, -0.07745927572250366, 0.037537556141614914, -0.03975679352879524, -0.026109810918569565, 0.018993712961673737, -0.01587401144206524, -0.01880248822271824, -0.04383734241127968, 0.01779690943658352, 0.015842236578464508, -0.04310855269432068, -0.013731400482356548, -0.047097861766815186, 0.006301123648881912, -0.0028034793213009834, -0.04854228347539902, 0.016196083277463913, -0.04054482281208038, 0.022779332473874092, -0.04667798429727554, -0.02455984055995941, 0.012118397280573845, -0.04393633082509041, -0.006425144616514444, 0.016318613663315773, -0.0339558869600296, 0.13065409660339355, 0.019055375829339027, -0.0855078250169754, -0.01840437389910221, -0.09206559509038925, 0.01508067175745964, 0.021509548649191856, -0.051287103444337845, -0.038487985730171204, -0.05898257717490196, -0.04124971479177475, 0.06868825107812881, -0.015641026198863983, 0.08069249242544174, -0.0360940657556057, 0.0483609139919281, 0.07220641523599625, 0.08384617418050766, 0.02319577895104885, 0.037952832877635956, 0.049904122948646545, -0.07039153575897217, -0.018456587567925453, 0.1232071965932846, -0.008977314457297325, -0.013082309626042843, 0.039475493133068085, 0.15086334943771362, 0.004822945222258568, -4.3236228732999035e-33, -0.08332575857639313, -0.08853808790445328, -0.011274288408458233, -0.007801697123795748, -0.026167847216129303, -0.025591891258955002, -0.013592639937996864, -0.04858987405896187, 0.05180826410651207, 0.0020848168060183525, -0.06993697583675385, 0.009789729490876198, 0.03996717557311058, -0.008752355352044106, 0.03300555795431137, -0.08337514847517014, 0.06152917444705963, -0.06409671157598495, 0.037420086562633514, -0.023200640454888344, 0.13908492028713226, 0.041727107018232346, -0.01052128802984953, -0.00039815649506635964, -0.029281094670295715, 0.00826805830001831, 0.01889045350253582, 0.036021262407302856, 0.05518350005149841, -0.022700810804963112, -0.019830871373414993, -0.013408050872385502, 0.03982386365532875, 0.01925189048051834, -0.028515804558992386, 0.03654446452856064, 0.02136998064815998, -0.03682737052440643, -0.02484223060309887, -0.018438957631587982, 0.038237474858760834, 0.013260891661047935, -0.008058078587055206, -0.08943876624107361, -0.05801096931099892, 0.04465246945619583, 0.07472602277994156, 0.00835067592561245, 0.010143754072487354, -0.052897680550813675, -0.0017978809773921967, 0.03657270595431328, -0.03748833388090134, -0.0292954258620739, -0.05212516337633133, 0.015297711826860905, 0.05010860413312912, -0.025969063863158226, 0.06357306987047195, -0.04036737605929375, 0.018592514097690582, 0.029878530651330948, 0.022321660071611404, -0.011829903349280357, 0.01006995514035225, 0.09456337988376617, 0.07825516164302826, 0.04044052213430405, -0.023795368149876595, -0.005537334829568863, 0.06175018101930618, -0.055983684957027435, -0.011912891641259193, -0.07261035591363907, -0.06974928081035614, -0.004769329912960529, -0.04905926063656807, -0.13339276611804962, -0.12571974098682404, 0.007476359140127897, -0.015802694484591484, 0.05692274868488312, -0.04508078470826149, -0.017391446977853775, 0.06492037326097488, 0.04663914069533348, 0.07486629486083984, 0.04340696707367897, 0.02010335586965084, -0.04398854449391365, -0.024654632434248924, -0.06240660324692726, -0.03858937695622444, 0.036219630390405655, 0.06875050067901611, -6.078242620333185e-08, 0.02409338764846325, 0.005635893438011408, 0.031482961028814316, -0.040172748267650604, 0.02971094287931919, -0.05768786370754242, -0.0012103832559660077, 0.006967420689761639, 0.030806493014097214, 0.07090427726507187, 0.10706549882888794, -0.05837221443653107, -0.01618778519332409, -0.012076239101588726, 0.07765071094036102, -0.00816461443901062, -0.07230516523122787, 0.03424180671572685, -0.03582385182380676, -0.011206887662410736, 0.0389375165104866, 0.04251176491379738, -0.0025704926811158657, -0.0014417406637221575, 0.033812738955020905, 0.026262357831001282, 0.027224145829677582, 0.05783696472644806, 0.033628884702920914, -0.009809193201363087, -0.0660068690776825, -0.04331456124782562, 0.03399219736456871, 0.031164269894361496, -0.018478848040103912, 0.027909083291888237, -0.023541757836937904, -0.006204622332006693, 0.02670097164809704, 0.008120127022266388, -0.014228864572942257, -0.05918791890144348, 0.10835397243499756, 0.09175185859203339, -0.06742917746305466, -0.011966481804847717, -0.11706238985061646, 0.019691279157996178, 0.10288026928901672, -0.05990409106016159, -0.009746627882122993, -0.047154080122709274, 0.0676385834813118, 0.10668537020683289, -0.012791319750249386, 0.024492159485816956, 0.04080130159854889, -0.06900320947170258, -0.015456918627023697, 0.07184623926877975, -0.0053471787832677364, -0.08508500456809998, -0.051383279263973236, 0.010571422055363655]",all-MiniLM-L6-v2
